Time,Campaign ID,Age group,Channel Name,Spending,Number of Views,Number of Leads
Nov-20,Nov2020_3,65 and above,Sponsored search ads,0.46,300,676
Nov-20,Nov2020_3,65 and above,TV ads,0.41,323,732
Nov-20,Nov2020_4,35-44,TV ads,0.08,67,112
Nov-20,Nov2020_4,35-44,LinkedIn,0.09,75,112
Nov-20,Nov2020_4,35-44,Email,0.06,39,56
Nov-20,Nov2020_4,35-44,Influencer,0.11,53,112
Nov-20,Nov2020_4,35-44,Google banner ads,0.1,60,281
Nov-20,Nov2020_4,35-44,Instagram Ads,0.11,82,225
Nov-20,Nov2020_4,35-44,Facebook ads,0.12,54,225
Nov-20,Nov2020_4,35-44,TikTok ads,0.13,103,281
Nov-20,Nov2020_4,35-44,Sponsored search ads,0.09,66,112
Nov-20,Nov2020_4,35-44,Radio ads,0.08,29,56
Nov-20,Nov2020_4,35-44,Newspaper ads,0.07,47,169
Nov-20,Nov2020_4,55-64,TV ads,0.07,52,0
Nov-20,Nov2020_4,55-64,LinkedIn,0.07,41,56
Nov-20,Nov2020_4,55-64,Email,0.05,32,56
Nov-20,Nov2020_4,55-64,Influencer,0.08,53,169
Nov-20,Nov2020_4,55-64,Google banner ads,0.08,58,56
Nov-20,Nov2020_4,55-64,Instagram Ads,0.08,29,0
Nov-20,Nov2020_4,55-64,Facebook ads,0.09,59,0
Nov-20,Nov2020_4,55-64,TikTok ads,0.1,38,169
Nov-20,Nov2020_4,55-64,Sponsored search ads,0.07,37,112
Nov-20,Nov2020_4,55-64,Radio ads,0.06,17,56
Nov-20,Nov2020_4,55-64,Newspaper ads,0.05,25,56
Nov-20,Nov2020_5,55-64,Newspaper ads,0.59,419,1521
Nov-20,Nov2020_5,55-64,TikTok ads,1.1,614,1126
Nov-20,Nov2020_5,55-64,Influencer,0.96,629,901
Nov-20,Nov2020_5,55-64,Radio ads,0.66,219,112
Nov-20,Nov2020_5,55-64,Email,0.52,233,112
Nov-20,Nov2020_5,25-34,Newspaper ads,0.82,365,732
Nov-20,Nov2020_5,25-34,TikTok ads,1.54,771,3211
Nov-20,Nov2020_5,25-34,Influencer,1.34,745,4112
Nov-20,Nov2020_5,25-34,Radio ads,0.93,793,4337
Nov-20,Nov2020_5,25-34,Email,0.72,388,281
Nov-20,Nov2020_5,45-54,Newspaper ads,0.65,520,1408
Nov-20,Nov2020_5,45-54,TikTok ads,1.21,819,3943
Nov-20,Nov2020_5,45-54,Influencer,1.05,688,2929
Nov-20,Nov2020_5,45-54,Radio ads,0.73,322,450
Nov-20,Nov2020_5,45-54,Email,0.57,353,1295
Nov-20,Nov2020_5,18-24,Newspaper ads,0.88,716,3380
Nov-20,Nov2020_5,18-24,TikTok ads,1.65,1457,7943
Nov-20,Nov2020_5,18-24,Influencer,1.43,953,2929
Nov-20,Nov2020_5,18-24,Radio ads,0.99,740,1352
Nov-20,Nov2020_5,18-24,Email,0.77,389,1690
Nov-20,Nov2020_5,35-44,Newspaper ads,0.76,656,3323
Nov-20,Nov2020_5,35-44,TikTok ads,1.43,485,788
Nov-20,Nov2020_5,35-44,Influencer,1.24,568,1408
Nov-20,Nov2020_5,35-44,Radio ads,0.86,290,450
Nov-20,Nov2020_5,35-44,Email,0.67,481,845
Nov-20,Nov2020_5,65 and above,Newspaper ads,0.53,451,1183
Nov-20,Nov2020_5,65 and above,TikTok ads,0.99,352,1690
Nov-20,Nov2020_5,65 and above,Influencer,0.86,720,3774
Nov-20,Nov2020_5,65 and above,Radio ads,0.59,350,1802
Nov-20,Nov2020_5,65 and above,Email,0.46,331,507
Nov-21,Nov2021_1,65 and above,Newspaper ads,0.13,63,353
Nov-21,Nov2021_1,65 and above,Instagram Ads,0.2,69,141
Nov-21,Nov2021_1,65 and above,Influencer,0.2,152,706
Nov-21,Nov2021_1,65 and above,Facebook ads,0.22,121,706
Nov-21,Nov2021_1,65 and above,Sponsored search ads,0.17,59,211
Nov-21,Nov2021_1,65 and above,LinkedIn,0.17,72,211
Nov-21,Nov2021_1,65 and above,Email,0.11,79,70
Nov-21,Nov2021_1,65 and above,Radio ads,0.14,46,141
Nov-21,Nov2021_1,65 and above,TikTok ads,0.23,109,565
Nov-21,Nov2021_1,65 and above,Google banner ads,0.19,64,423
Nov-21,Nov2021_1,65 and above,TV ads,0.16,105,353
Nov-21,Nov2021_1,35-44,Newspaper ads,0.18,99,494
Nov-21,Nov2021_1,35-44,Instagram Ads,0.29,151,847
Nov-21,Nov2021_1,35-44,Influencer,0.29,214,847
Nov-21,Nov2021_1,35-44,Facebook ads,0.32,265,706
Nov-21,Nov2021_1,35-44,Sponsored search ads,0.25,83,211
Nov-21,Nov2021_1,35-44,LinkedIn,0.25,206,211
Nov-21,Nov2021_1,35-44,Email,0.16,120,706
Nov-21,Nov2021_1,35-44,Radio ads,0.2,114,211
Nov-21,Nov2021_1,35-44,TikTok ads,0.34,175,565
Nov-21,Nov2021_1,35-44,Google banner ads,0.27,234,565
Nov-21,Nov2021_1,35-44,TV ads,0.23,201,211
Nov-21,Nov2021_1,18-24,Newspaper ads,0.21,185,353
Nov-21,Nov2021_1,18-24,Instagram Ads,0.34,136,141
Nov-21,Nov2021_1,18-24,Influencer,0.34,167,706
Nov-21,Nov2021_1,18-24,Facebook ads,0.37,257,777
Nov-21,Nov2021_1,18-24,Sponsored search ads,0.29,126,847
Nov-21,Nov2021_1,18-24,LinkedIn,0.29,133,353
Nov-21,Nov2021_1,18-24,Email,0.18,108,565
Nov-21,Nov2021_1,18-24,Radio ads,0.23,92,211
Nov-21,Nov2021_1,18-24,TikTok ads,0.39,353,2048
Nov-21,Nov2021_1,18-24,Google banner ads,0.31,178,211
Nov-21,Nov2021_1,18-24,TV ads,0.26,215,1201
Nov-21,Nov2021_1,55-64,Newspaper ads,0.14,90,282
Nov-21,Nov2021_1,55-64,Instagram Ads,0.23,195,494
Nov-21,Nov2021_1,55-64,Influencer,0.23,112,635
Nov-21,Nov2021_1,55-64,Facebook ads,0.24,165,1059
Nov-21,Nov2021_1,55-64,Sponsored search ads,0.19,132,70
Nov-21,Nov2021_1,55-64,LinkedIn,0.19,78,141
Nov-21,Nov2021_1,55-64,Email,0.12,100,565
Nov-21,Nov2021_1,55-64,Radio ads,0.16,121,494
Nov-21,Nov2021_1,55-64,TikTok ads,0.26,100,141
Nov-21,Nov2021_1,55-64,Google banner ads,0.21,78,423
Nov-21,Nov2021_1,55-64,TV ads,0.17,67,353
Nov-21,Nov2021_1,45-54,Newspaper ads,0.15,124,141
Nov-21,Nov2021_1,45-54,Instagram Ads,0.25,210,1342
Nov-21,Nov2021_1,45-54,Influencer,0.25,170,635
Nov-21,Nov2021_1,45-54,Facebook ads,0.27,185,565
Nov-21,Nov2021_1,45-54,Sponsored search ads,0.21,138,918
Nov-21,Nov2021_1,45-54,LinkedIn,0.21,77,141
Nov-21,Nov2021_1,45-54,Email,0.13,82,141
Nov-21,Nov2021_1,45-54,Radio ads,0.17,155,777
Nov-21,Nov2021_1,45-54,TikTok ads,0.29,161,989
Nov-21,Nov2021_1,45-54,Google banner ads,0.23,89,211
Nov-21,Nov2021_1,45-54,TV ads,0.19,168,706
Nov-21,Nov2021_1,25-34,Newspaper ads,0.19,167,1130
Nov-21,Nov2021_1,25-34,Instagram Ads,0.32,164,706
Nov-21,Nov2021_1,25-34,Influencer,0.32,257,565
Nov-21,Nov2021_1,25-34,Facebook ads,0.34,194,282
Nov-21,Nov2021_1,25-34,Sponsored search ads,0.27,186,70
Nov-21,Nov2021_1,25-34,LinkedIn,0.27,153,989
Nov-21,Nov2021_1,25-34,Email,0.17,143,777
Nov-21,Nov2021_1,25-34,Radio ads,0.22,84,282
Nov-21,Nov2021_1,25-34,TikTok ads,0.37,268,353
Nov-21,Nov2021_1,25-34,Google banner ads,0.29,114,70
Nov-21,Nov2021_1,25-34,TV ads,0.24,120,706
Nov-21,Nov2021_2,18-24,Instagram Ads,0.85,300,565
Nov-21,Nov2021_2,18-24,LinkedIn,0.72,393,494
Nov-21,Nov2021_2,18-24,Facebook ads,0.91,740,3673
Nov-21,Nov2021_2,18-24,Influencer,0.85,453,706
Nov-21,Nov2021_2,18-24,Newspaper ads,0.52,219,282
Nov-21,Nov2021_2,18-24,Sponsored search ads,0.72,286,918
Nov-21,Nov2021_2,45-54,Instagram Ads,0.62,280,1766
Nov-21,Nov2021_2,45-54,LinkedIn,0.53,465,2331
Nov-21,Nov2021_2,45-54,Facebook ads,0.67,530,1201
Nov-21,Nov2021_2,45-54,Influencer,0.62,438,423
Nov-21,Nov2021_2,45-54,Newspaper ads,0.38,338,1624
Nov-21,Nov2021_2,45-54,Sponsored search ads,0.53,260,1413
Nov-21,Nov2021_2,55-64,Instagram Ads,0.57,176,494
Nov-21,Nov2021_2,55-64,LinkedIn,0.48,403,918
Nov-21,Nov2021_2,55-64,Facebook ads,0.61,430,1271
Nov-21,Nov2021_2,55-64,Influencer,0.57,305,1624
Nov-21,Nov2021_2,55-64,Newspaper ads,0.35,296,494
Nov-21,Nov2021_2,55-64,Sponsored search ads,0.48,224,847
Nov-21,Nov2021_2,25-34,Instagram Ads,0.79,533,1907
Nov-21,Nov2021_2,25-34,LinkedIn,0.67,529,2896
Nov-21,Nov2021_2,25-34,Facebook ads,0.85,466,423
Nov-21,Nov2021_2,25-34,Influencer,0.79,332,1201
Nov-21,Nov2021_2,25-34,Newspaper ads,0.49,420,1766
Nov-21,Nov2021_2,25-34,Sponsored search ads,0.67,417,2190
Nov-21,Nov2021_2,65 and above,Instagram Ads,0.51,200,282
Nov-21,Nov2021_2,65 and above,LinkedIn,0.43,220,1483
Nov-21,Nov2021_2,65 and above,Facebook ads,0.55,456,2260
Nov-21,Nov2021_2,65 and above,Influencer,0.51,274,1130
Nov-21,Nov2021_2,65 and above,Newspaper ads,0.31,152,706
Nov-21,Nov2021_2,65 and above,Sponsored search ads,0.43,239,282
Nov-21,Nov2021_3,35-44,TikTok ads,0.4,213,141
Nov-21,Nov2021_3,35-44,Newspaper ads,0.21,150,282
Nov-21,Nov2021_3,35-44,Sponsored search ads,0.3,211,1130
Nov-21,Nov2021_3,35-44,TV ads,0.27,224,918
Nov-21,Nov2021_3,35-44,LinkedIn,0.3,238,1201
Nov-21,Nov2021_3,35-44,Email,0.19,97,70
Nov-21,Nov2021_3,35-44,Google banner ads,0.32,144,847
Nov-21,Nov2021_3,35-44,Instagram Ads,0.35,218,1059
Nov-21,Nov2021_3,35-44,Influencer,0.35,276,1342
Nov-21,Nov2021_3,35-44,Facebook ads,0.38,309,353
Nov-21,Nov2021_3,55-64,TikTok ads,0.31,263,1483
Nov-21,Nov2021_3,55-64,Newspaper ads,0.17,140,706
Nov-21,Nov2021_3,55-64,Sponsored search ads,0.23,106,141
Nov-21,Nov2021_3,55-64,TV ads,0.21,78,282
Nov-21,Nov2021_3,55-64,LinkedIn,0.23,122,565
Nov-21,Nov2021_3,55-64,Email,0.15,87,70
Nov-21,Nov2021_3,55-64,Google banner ads,0.25,75,70
Nov-21,Nov2021_3,55-64,Instagram Ads,0.27,105,494
Nov-21,Nov2021_3,55-64,Influencer,0.27,127,141
Nov-21,Nov2021_3,55-64,Facebook ads,0.29,220,1413
Nov-21,Nov2021_3,45-54,TikTok ads,0.34,124,777
Nov-21,Nov2021_3,45-54,Newspaper ads,0.18,159,635
Nov-21,Nov2021_3,45-54,Sponsored search ads,0.25,120,141
Nov-21,Nov2021_3,45-54,TV ads,0.23,182,777
Nov-21,Nov2021_3,45-54,LinkedIn,0.25,174,1059
Nov-21,Nov2021_3,45-54,Email,0.16,91,211
Nov-21,Nov2021_3,45-54,Google banner ads,0.27,208,494
Nov-21,Nov2021_3,45-54,Instagram Ads,0.3,148,423
Nov-21,Nov2021_3,45-54,Influencer,0.3,242,1342
Nov-21,Nov2021_3,45-54,Facebook ads,0.32,152,211
Nov-21,Nov2021_3,25-34,TikTok ads,0.43,234,1059
Nov-21,Nov2021_3,25-34,Newspaper ads,0.23,164,282
Nov-21,Nov2021_3,25-34,Sponsored search ads,0.32,144,918
Nov-21,Nov2021_3,25-34,TV ads,0.29,155,353
Nov-21,Nov2021_3,25-34,LinkedIn,0.32,230,777
Nov-21,Nov2021_3,25-34,Email,0.2,91,282
Nov-21,Nov2021_3,25-34,Google banner ads,0.35,135,282
Nov-21,Nov2021_3,25-34,Instagram Ads,0.38,209,777
Nov-21,Nov2021_3,25-34,Influencer,0.38,282,847
Nov-21,Nov2021_3,25-34,Facebook ads,0.4,256,1695
Nov-21,Nov2021_3,65 and above,TikTok ads,0.28,222,423
Nov-21,Nov2021_3,65 and above,Newspaper ads,0.15,64,282
Nov-21,Nov2021_3,65 and above,Sponsored search ads,0.2,135,494
Nov-21,Nov2021_3,65 and above,TV ads,0.19,73,211
Nov-21,Nov2021_3,65 and above,LinkedIn,0.2,156,777
Nov-21,Nov2021_3,65 and above,Email,0.13,52,141
Nov-21,Nov2021_3,65 and above,Google banner ads,0.22,127,494
Nov-21,Nov2021_3,65 and above,Instagram Ads,0.24,140,494
Nov-21,Nov2021_3,65 and above,Influencer,0.24,192,565
Nov-21,Nov2021_3,65 and above,Facebook ads,0.26,165,706
Nov-21,Nov2021_3,18-24,TikTok ads,0.47,406,1907
Nov-21,Nov2021_3,18-24,Newspaper ads,0.25,94,353
Nov-21,Nov2021_3,18-24,Sponsored search ads,0.34,240,141
Nov-21,Nov2021_3,18-24,TV ads,0.31,108,70
Nov-21,Nov2021_3,18-24,LinkedIn,0.34,113,141
Nov-21,Nov2021_3,18-24,Email,0.22,191,353
Nov-21,Nov2021_3,18-24,Google banner ads,0.37,158,918
Nov-21,Nov2021_3,18-24,Instagram Ads,0.4,305,1483
Nov-21,Nov2021_3,18-24,Influencer,0.4,225,141
Nov-21,Nov2021_3,18-24,Facebook ads,0.43,348,2119
Nov-21,Nov2021_4,65 and above,Newspaper ads,0.19,161,918
Nov-21,Nov2021_4,65 and above,TV ads,0.24,189,282
Nov-21,Nov2021_4,65 and above,Email,0.17,76,494
Nov-21,Nov2021_4,65 and above,Google banner ads,0.29,250,494
Nov-21,Nov2021_4,65 and above,Sponsored search ads,0.26,147,211
Nov-21,Nov2021_4,65 and above,LinkedIn,0.26,120,211
Nov-21,Nov2021_4,65 and above,TikTok ads,0.36,125,494
Nov-21,Nov2021_4,65 and above,Facebook ads,0.33,149,989
Nov-21,Nov2021_4,65 and above,Instagram Ads,0.31,189,494
Nov-21,Nov2021_4,65 and above,Influencer,0.31,264,1201
Nov-21,Nov2021_4,65 and above,Radio ads,0.21,81,282
Nov-21,Nov2021_4,55-64,Newspaper ads,0.21,120,635
Nov-21,Nov2021_4,55-64,TV ads,0.26,190,565
Nov-21,Nov2021_4,55-64,Email,0.19,108,423
Nov-21,Nov2021_4,55-64,Google banner ads,0.32,176,211
Nov-21,Nov2021_4,55-64,Sponsored search ads,0.29,247,1201
Nov-21,Nov2021_4,55-64,LinkedIn,0.29,170,706
Nov-21,Nov2021_4,55-64,TikTok ads,0.4,170,635
Nov-21,Nov2021_4,55-64,Facebook ads,0.37,278,1130
Nov-21,Nov2021_4,55-64,Instagram Ads,0.34,203,706
Nov-21,Nov2021_4,55-64,Influencer,0.34,262,1413
Nov-21,Nov2021_4,55-64,Radio ads,0.24,179,353
Nov-21,Nov2021_4,35-44,Newspaper ads,0.27,185,989
Nov-21,Nov2021_4,35-44,TV ads,0.34,220,1201
Nov-21,Nov2021_4,35-44,Email,0.24,196,353
Nov-21,Nov2021_4,35-44,Google banner ads,0.41,201,847
Nov-21,Nov2021_4,35-44,Sponsored search ads,0.38,180,1201
Nov-21,Nov2021_4,35-44,LinkedIn,0.38,158,423
Nov-21,Nov2021_4,35-44,TikTok ads,0.52,465,847
Nov-21,Nov2021_4,35-44,Facebook ads,0.48,276,706
Nov-21,Nov2021_4,35-44,Instagram Ads,0.45,353,918
Nov-21,Nov2021_4,35-44,Influencer,0.45,178,1130
Nov-21,Nov2021_4,35-44,Radio ads,0.31,152,777
Nov-21,Nov2021_4,25-34,Newspaper ads,0.3,141,211
Nov-21,Nov2021_4,25-34,TV ads,0.37,291,282
Nov-21,Nov2021_4,25-34,Email,0.26,130,706
Nov-21,Nov2021_4,25-34,Google banner ads,0.44,271,1342
Nov-21,Nov2021_4,25-34,Sponsored search ads,0.41,139,706
Nov-21,Nov2021_4,25-34,LinkedIn,0.41,165,918
Nov-21,Nov2021_4,25-34,TikTok ads,0.56,357,1907
Nov-21,Nov2021_4,25-34,Facebook ads,0.52,223,706
Nov-21,Nov2021_4,25-34,Instagram Ads,0.48,378,2402
Nov-21,Nov2021_4,25-34,Influencer,0.48,211,1201
Nov-21,Nov2021_4,25-34,Radio ads,0.33,122,353
Nov-22,Nov2022_1,18-24,Instagram Ads,0.06,37,1316
Nov-22,Nov2022_1,18-24,Google banner ads,0.05,35,1974
Nov-22,Nov2022_1,18-24,TV ads,0.04,31,1316
Nov-22,Nov2022_1,18-24,TikTok ads,0.07,47,1974
Nov-22,Nov2022_1,18-24,Radio ads,0.04,24,1316
Nov-22,Nov2022_1,18-24,LinkedIn,0.05,39,0
Nov-22,Nov2022_1,18-24,Influencer,0.06,20,658
Nov-22,Nov2022_1,18-24,Email,0.03,13,0
Nov-22,Nov2022_1,18-24,Sponsored search ads,0.05,28,658
Nov-22,Nov2022_1,18-24,Newspaper ads,0.03,16,0
Nov-22,Nov2022_1,18-24,Facebook ads,0.06,40,1316
Nov-22,Nov2022_1,45-54,Instagram Ads,0.04,19,0
Nov-22,Nov2022_1,45-54,Google banner ads,0.04,19,658
Nov-22,Nov2022_1,45-54,TV ads,0.03,26,658
Nov-22,Nov2022_1,45-54,TikTok ads,0.05,49,1974
Nov-22,Nov2022_1,45-54,Radio ads,0.03,29,658
Nov-22,Nov2022_1,45-54,LinkedIn,0.03,16,658
Nov-22,Nov2022_1,45-54,Influencer,0.04,20,0
Nov-22,Nov2022_1,45-54,Email,0.02,16,0
Nov-22,Nov2022_1,45-54,Sponsored search ads,0.03,13,0
Nov-22,Nov2022_1,45-54,Newspaper ads,0.03,24,0
Nov-22,Nov2022_1,45-54,Facebook ads,0.04,19,658
Nov-22,Nov2022_1,35-44,Instagram Ads,0.05,28,1316
Nov-22,Nov2022_1,35-44,Google banner ads,0.04,28,1316
Nov-22,Nov2022_1,35-44,TV ads,0.04,20,0
Nov-22,Nov2022_1,35-44,TikTok ads,0.06,56,3290
Nov-22,Nov2022_1,35-44,Radio ads,0.03,29,1316
Nov-22,Nov2022_1,35-44,LinkedIn,0.04,15,658
Nov-22,Nov2022_1,35-44,Influencer,0.05,34,658
Nov-22,Nov2022_1,35-44,Email,0.03,19,0
Nov-22,Nov2022_1,35-44,Sponsored search ads,0.04,35,658
Nov-22,Nov2022_1,35-44,Newspaper ads,0.03,22,0
Nov-22,Nov2022_1,35-44,Facebook ads,0.05,44,658
Nov-22,Nov2022_1,25-34,Instagram Ads,0.05,25,0
Nov-22,Nov2022_1,25-34,Google banner ads,0.05,21,0
Nov-22,Nov2022_1,25-34,TV ads,0.04,21,0
Nov-22,Nov2022_1,25-34,TikTok ads,0.06,24,1316
Nov-22,Nov2022_1,25-34,Radio ads,0.04,16,658
Nov-22,Nov2022_1,25-34,LinkedIn,0.04,33,658
Nov-22,Nov2022_1,25-34,Influencer,0.05,22,0
Nov-22,Nov2022_1,25-34,Email,0.03,26,658
Nov-22,Nov2022_1,25-34,Sponsored search ads,0.04,30,658
Nov-22,Nov2022_1,25-34,Newspaper ads,0.03,21,658
Nov-22,Nov2022_1,25-34,Facebook ads,0.06,50,658
Nov-22,Nov2022_1,55-64,Instagram Ads,0.04,35,658
Nov-22,Nov2022_1,55-64,Google banner ads,0.03,28,1316
Nov-22,Nov2022_1,55-64,TV ads,0.03,20,658
Nov-22,Nov2022_1,55-64,TikTok ads,0.04,35,658
Nov-22,Nov2022_1,55-64,Radio ads,0.03,24,0
Nov-22,Nov2022_1,55-64,LinkedIn,0.03,24,0
Nov-22,Nov2022_1,55-64,Influencer,0.04,17,658
Nov-22,Nov2022_1,55-64,Email,0.02,11,0
Nov-22,Nov2022_1,55-64,Sponsored search ads,0.03,33,658
Nov-22,Nov2022_1,55-64,Newspaper ads,0.02,17,0
Nov-22,Nov2022_1,55-64,Facebook ads,0.04,16,658
Nov-22,Nov2022_1,65 and above,Instagram Ads,0.03,24,658
Nov-22,Nov2022_1,65 and above,Google banner ads,0.03,12,0
Nov-22,Nov2022_1,65 and above,TV ads,0.03,25,0
Nov-22,Nov2022_1,65 and above,TikTok ads,0.04,20,0
Nov-22,Nov2022_1,65 and above,Radio ads,0.02,23,658
Nov-22,Nov2022_1,65 and above,LinkedIn,0.03,28,1316
Nov-22,Nov2022_1,65 and above,Influencer,0.03,34,658
Nov-22,Nov2022_1,65 and above,Email,0.02,12,658
Nov-22,Nov2022_1,65 and above,Sponsored search ads,0.03,17,0
Nov-22,Nov2022_1,65 and above,Newspaper ads,0.02,12,0
Nov-22,Nov2022_1,65 and above,Facebook ads,0.04,16,658
Nov-22,Nov2022_2,55-64,TV ads,0.06,38,658
Nov-22,Nov2022_2,55-64,Radio ads,0.06,21,0
Nov-22,Nov2022_2,55-64,Newspaper ads,0.05,32,658
Nov-22,Nov2022_2,55-64,Google banner ads,0.08,32,1316
Nov-22,Nov2022_2,35-44,TV ads,0.08,86,3290
Nov-22,Nov2022_2,35-44,Radio ads,0.08,29,1316
Nov-22,Nov2022_2,35-44,Newspaper ads,0.07,34,1316
Nov-22,Nov2022_2,35-44,Google banner ads,0.1,67,0
Nov-22,Nov2022_2,25-34,TV ads,0.09,50,1316
Nov-22,Nov2022_2,25-34,Radio ads,0.08,71,658
Nov-22,Nov2022_2,25-34,Newspaper ads,0.07,40,0
Nov-22,Nov2022_2,25-34,Google banner ads,0.11,86,2632
Nov-22,Nov2022_2,45-54,TV ads,0.07,72,3290
Nov-22,Nov2022_2,45-54,Radio ads,0.06,58,658
Nov-22,Nov2022_2,45-54,Newspaper ads,0.06,31,658
Nov-22,Nov2022_2,45-54,Google banner ads,0.09,31,1316
Nov-22,Nov2022_2,18-24,TV ads,0.1,88,658
Nov-22,Nov2022_2,18-24,Radio ads,0.09,83,0
Nov-22,Nov2022_2,18-24,Newspaper ads,0.08,33,0
Nov-22,Nov2022_2,18-24,Google banner ads,0.12,81,3948
Nov-22,Nov2022_2,65 and above,TV ads,0.06,28,1316
Nov-22,Nov2022_2,65 and above,Radio ads,0.05,25,1316
Nov-22,Nov2022_2,65 and above,Newspaper ads,0.05,44,1974
Nov-22,Nov2022_2,65 and above,Google banner ads,0.07,54,658
Nov-22,Nov2022_3,35-44,Email,0,0,0
Nov-22,Nov2022_3,35-44,Instagram Ads,0,1,0
Nov-22,Nov2022_3,35-44,LinkedIn,0,2,0
Nov-22,Nov2022_3,35-44,Influencer,0,1,0
Nov-22,Nov2022_3,35-44,Newspaper ads,0,1,0
Nov-22,Nov2022_3,35-44,Facebook ads,0,2,0
Nov-22,Nov2022_3,35-44,TikTok ads,0,2,0
Nov-22,Nov2022_3,35-44,Google banner ads,0,1,0
Nov-22,Nov2022_3,35-44,TV ads,0,2,0
Nov-22,Nov2022_3,35-44,Radio ads,0,1,0
Nov-22,Nov2022_3,55-64,Email,0,0,0
Nov-22,Nov2022_3,55-64,Instagram Ads,0,2,0
Nov-22,Nov2022_3,55-64,LinkedIn,0,1,0
Nov-22,Nov2022_3,55-64,Influencer,0,2,0
Nov-22,Nov2022_3,55-64,Newspaper ads,0,1,0
Nov-22,Nov2022_3,55-64,Facebook ads,0,2,0
Nov-22,Nov2022_3,55-64,TikTok ads,0,1,0
Nov-22,Nov2022_3,55-64,Google banner ads,0,1,0
Nov-22,Nov2022_3,55-64,TV ads,0,1,0
Nov-22,Nov2022_3,55-64,Radio ads,0,0,0
Nov-22,Nov2022_3,18-24,Email,0,0,0
Nov-22,Nov2022_3,18-24,Instagram Ads,0,1,0
Nov-22,Nov2022_3,18-24,LinkedIn,0,1,0
Nov-22,Nov2022_3,18-24,Influencer,0,1,0
Nov-22,Nov2022_3,18-24,Newspaper ads,0,1,0
Nov-22,Nov2022_3,18-24,Facebook ads,0,1,0
Nov-22,Nov2022_3,18-24,TikTok ads,0,2,0
Nov-22,Nov2022_3,18-24,Google banner ads,0,2,0
Nov-22,Nov2022_3,18-24,TV ads,0,2,0
Nov-22,Nov2022_3,18-24,Radio ads,0,2,0
Nov-22,Nov2022_3,45-54,Email,0,1,0
Nov-22,Nov2022_3,45-54,Instagram Ads,0,1,0
Nov-22,Nov2022_3,45-54,LinkedIn,0,0,0
Nov-22,Nov2022_3,45-54,Influencer,0,1,0
Nov-22,Nov2022_3,45-54,Newspaper ads,0,1,0
Nov-22,Nov2022_3,45-54,Facebook ads,0,1,0
Nov-22,Nov2022_3,45-54,TikTok ads,0,1,0
Nov-22,Nov2022_3,45-54,Google banner ads,0,1,0
Nov-22,Nov2022_3,45-54,TV ads,0,1,0
Nov-22,Nov2022_3,45-54,Radio ads,0,0,0
Nov-22,Nov2022_3,65 and above,Email,0,0,0
Nov-22,Nov2022_3,65 and above,Instagram Ads,0,1,0
Nov-22,Nov2022_3,65 and above,LinkedIn,0,0,0
Nov-22,Nov2022_3,65 and above,Influencer,0,1,0
Nov-22,Nov2022_3,65 and above,Newspaper ads,0,0,0
Nov-22,Nov2022_3,65 and above,Facebook ads,0,0,0
Nov-22,Nov2022_3,65 and above,TikTok ads,0,2,0
Nov-22,Nov2022_3,65 and above,Google banner ads,0,1,0
Nov-22,Nov2022_3,65 and above,TV ads,0,0,0
Nov-22,Nov2022_3,65 and above,Radio ads,0,1,0
Nov-22,Nov2022_4,18-24,Influencer,0,3,0
Nov-22,Nov2022_4,18-24,Newspaper ads,0,2,0
Nov-22,Nov2022_4,18-24,Email,0,1,0
Nov-22,Nov2022_4,18-24,Radio ads,0,2,0
Nov-22,Nov2022_4,18-24,Instagram Ads,0,2,0
Nov-22,Nov2022_4,18-24,LinkedIn,0,1,0
Nov-22,Nov2022_4,18-24,TV ads,0,3,0
Nov-22,Nov2022_4,18-24,Google banner ads,0,3,0
Nov-22,Nov2022_4,18-24,Facebook ads,0,2,0
Nov-22,Nov2022_4,18-24,Sponsored search ads,0,2,0
Nov-22,Nov2022_4,25-34,Influencer,0,1,0
Nov-22,Nov2022_4,25-34,Newspaper ads,0,0,0
Nov-22,Nov2022_4,25-34,Email,0,1,0
Nov-22,Nov2022_4,25-34,Radio ads,0,2,0
Nov-22,Nov2022_4,25-34,Instagram Ads,0,2,0
Nov-22,Nov2022_4,25-34,LinkedIn,0,2,0
Nov-22,Nov2022_4,25-34,TV ads,0,2,0
Nov-22,Nov2022_4,25-34,Google banner ads,0,1,0
Nov-22,Nov2022_4,25-34,Facebook ads,0,1,0
Nov-22,Nov2022_4,25-34,Sponsored search ads,0,2,0
Nov-22,Nov2022_4,35-44,Influencer,0,4,0
Nov-22,Nov2022_4,35-44,Newspaper ads,0,1,0
Nov-22,Nov2022_4,35-44,Email,0,1,0
Nov-22,Nov2022_4,35-44,Radio ads,0,2,0
Nov-22,Nov2022_4,35-44,Instagram Ads,0,1,0
Nov-22,Nov2022_4,35-44,LinkedIn,0,2,0
Nov-22,Nov2022_4,35-44,TV ads,0,1,0
Nov-22,Nov2022_4,35-44,Google banner ads,0,3,0
Nov-22,Nov2022_4,35-44,Facebook ads,0,2,0
Nov-22,Nov2022_4,35-44,Sponsored search ads,0,2,0
Nov-22,Nov2022_4,55-64,Influencer,0,2,0
Nov-22,Nov2022_4,55-64,Newspaper ads,0,1,0
Nov-22,Nov2022_4,55-64,Email,0,1,0
Nov-22,Nov2022_4,55-64,Radio ads,0,1,0
Nov-22,Nov2022_4,55-64,Instagram Ads,0,1,0
